time,Open,High,Low,Close,Volume
10.06.2018 12:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 13:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 14:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 15:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 16:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 17:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 18:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 19:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 20:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 21:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 22:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 23:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
11.06.2018 00:30:00.000 GMT+0430,1.17666,1.17666,1.17666,1.17666,0
11.06.2018 01:30:00.000 GMT+0430,1.17736,1.17754,1.17722,1.17745,948.53
11.06.2018 02:30:00.000 GMT+0430,1.17745,1.17749,1.17710,1.17713,2422.1399
11.06.2018 03:30:00.000 GMT+0430,1.17713,1.17857,1.17713,1.17845,3274.45
11.06.2018 04:30:00.000 GMT+0430,1.17845,1.17999,1.17799,1.17980,5821.5298
11.06.2018 05:30:00.000 GMT+0430,1.17980,1.18077,1.17956,1.18033,6775.8101
11.06.2018 06:30:00.000 GMT+0430,1.18033,1.18058,1.17936,1.17970,5364.5801
11.06.2018 07:30:00.000 GMT+0430,1.17970,1.17972,1.17915,1.17929,3541.03
11.06.2018 08:30:00.000 GMT+0430,1.17929,1.17994,1.17903,1.17985,3631.1399
11.06.2018 09:30:00.000 GMT+0430,1.17985,1.17993,1.17921,1.17940,4709.6899
11.06.2018 10:30:00.000 GMT+0430,1.17940,1.18157,1.17886,1.18075,14492.8096
11.06.2018 11:30:00.000 GMT+0430,1.18074,1.18205,1.18007,1.18025,12616.7695
11.06.2018 12:30:00.000 GMT+0430,1.18024,1.18135,1.17838,1.17841,12675.3203
11.06.2018 13:30:00.000 GMT+0430,1.17841,1.17917,1.17783,1.17895,11766.5996
11.06.2018 14:30:00.000 GMT+0430,1.17895,1.17977,1.17784,1.17834,11599.8896
11.06.2018 15:30:00.000 GMT+0430,1.17832,1.17892,1.17784,1.17838,10206.3203
11.06.2018 16:30:00.000 GMT+0430,1.17847,1.17983,1.17752,1.17983,14011.2695
11.06.2018 17:30:00.000 GMT+0430,1.17983,1.18085,1.17938,1.18060,13009.5801
11.06.2018 18:30:00.000 GMT+0430,1.18059,1.18140,1.17996,1.18066,14394.1504
11.06.2018 19:30:00.000 GMT+0430,1.18070,1.18110,1.17981,1.18017,13679.3203
11.06.2018 20:30:00.000 GMT+0430,1.18018,1.18020,1.17807,1.17881,11325.2803
11.06.2018 21:30:00.000 GMT+0430,1.17882,1.17917,1.17819,1.17848,8591.9697
11.06.2018 22:30:00.000 GMT+0430,1.17848,1.17894,1.17834,1.17868,8907.8496
11.06.2018 23:30:00.000 GMT+0430,1.17872,1.17881,1.17828,1.17849,6660.5498
12.06.2018 00:30:00.000 GMT+0430,1.17850,1.17861,1.17827,1.17833,3046.3899
12.06.2018 01:30:00.000 GMT+0430,1.17833,1.17844,1.17817,1.17822,2808.4399
12.06.2018 02:30:00.000 GMT+0430,1.17821,1.17827,1.17715,1.17749,3753.8201
12.06.2018 03:30:00.000 GMT+0430,1.17748,1.17788,1.17718,1.17725,4483.2998
12.06.2018 04:30:00.000 GMT+0430,1.17726,1.17732,1.17410,1.17528,9507.8799
12.06.2018 05:30:00.000 GMT+0430,1.17528,1.17621,1.17435,1.17595,6928.4302
12.06.2018 06:30:00.000 GMT+0430,1.17600,1.17708,1.17551,1.17692,6761.3198
12.06.2018 07:30:00.000 GMT+0430,1.17693,1.17713,1.17618,1.17645,5377.3999
12.06.2018 08:30:00.000 GMT+0430,1.17645,1.17706,1.17636,1.17690,4681.9399
12.06.2018 09:30:00.000 GMT+0430,1.17689,1.17747,1.17667,1.17688,6570.8701
12.06.2018 10:30:00.000 GMT+0430,1.17690,1.17713,1.17562,1.17657,12071.8604
12.06.2018 11:30:00.000 GMT+0430,1.17656,1.18037,1.17656,1.17938,15278.1299
12.06.2018 12:30:00.000 GMT+0430,1.17938,1.18088,1.17874,1.17941,15148.3301
12.06.2018 13:30:00.000 GMT+0430,1.17941,1.18031,1.17860,1.17960,12598.1504
12.06.2018 14:30:00.000 GMT+0430,1.17959,1.17981,1.17846,1.17848,11342.7002
12.06.2018 15:30:00.000 GMT+0430,1.17844,1.17948,1.17761,1.17938,9370.9502
12.06.2018 16:30:00.000 GMT+0430,1.17938,1.18007,1.17754,1.18005,17447.9395
12.06.2018 17:30:00.000 GMT+0430,1.18005,1.18007,1.17857,1.17883,15617.7598
12.06.2018 18:30:00.000 GMT+0430,1.17880,1.17958,1.17825,1.17866,15699.2197
12.06.2018 19:30:00.000 GMT+0430,1.17867,1.17953,1.17793,1.17909,13217.5596
12.06.2018 20:30:00.000 GMT+0430,1.17909,1.17931,1.17729,1.17735,10551.3096
12.06.2018 21:30:00.000 GMT+0430,1.17734,1.17734,1.17362,1.17509,15437.3203
12.06.2018 22:30:00.000 GMT+0430,1.17509,1.17512,1.17334,1.17497,10894.4902
12.06.2018 23:30:00.000 GMT+0430,1.17500,1.17548,1.17465,1.17513,7750.9302
13.06.2018 00:30:00.000 GMT+0430,1.17513,1.17513,1.17441,1.17446,4925.48
13.06.2018 01:30:00.000 GMT+0430,1.17448,1.17474,1.17432,1.17440,2346.8799
13.06.2018 02:30:00.000 GMT+0430,1.17440,1.17473,1.17409,1.17458,3535.4399
13.06.2018 03:30:00.000 GMT+0430,1.17458,1.17480,1.17420,1.17475,3640.4299
13.06.2018 04:30:00.000 GMT+0430,1.17475,1.17524,1.17447,1.17456,5334.46
13.06.2018 05:30:00.000 GMT+0430,1.17457,1.17482,1.17399,1.17456,5233.75
13.06.2018 06:30:00.000 GMT+0430,1.17453,1.17492,1.17441,1.17478,3970.3501
13.06.2018 07:30:00.000 GMT+0430,1.17478,1.17478,1.17430,1.17445,3808.95
13.06.2018 08:30:00.000 GMT+0430,1.17445,1.17449,1.17396,1.17437,3283.6201
13.06.2018 09:30:00.000 GMT+0430,1.17437,1.17529,1.17410,1.17511,5599.77
13.06.2018 10:30:00.000 GMT+0430,1.17511,1.17511,1.17300,1.17396,10402.8701
13.06.2018 11:30:00.000 GMT+0430,1.17396,1.17536,1.17394,1.17463,10893.7002
13.06.2018 12:30:00.000 GMT+0430,1.17462,1.17497,1.17330,1.17437,12263.75
13.06.2018 13:30:00.000 GMT+0430,1.17439,1.17620,1.17390,1.17550,11874.1396
13.06.2018 14:30:00.000 GMT+0430,1.17548,1.17702,1.17532,1.17621,11350.9404
13.06.2018 15:30:00.000 GMT+0430,1.17620,1.17660,1.17512,1.17556,10909.6904
13.06.2018 16:30:00.000 GMT+0430,1.17555,1.17758,1.17552,1.17742,13297.1396
13.06.2018 17:30:00.000 GMT+0430,1.17743,1.17819,1.17665,1.17677,13940.0703
13.06.2018 18:30:00.000 GMT+0430,1.17678,1.17809,1.17678,1.17716,14026.3604
13.06.2018 19:30:00.000 GMT+0430,1.17719,1.17881,1.17694,1.17827,11980.3398
13.06.2018 20:30:00.000 GMT+0430,1.17827,1.17919,1.17817,1.17905,10033.04
13.06.2018 21:30:00.000 GMT+0430,1.17907,1.17927,1.17834,1.17875,9614.5996
13.06.2018 22:30:00.000 GMT+0430,1.17872,1.17877,1.17254,1.17724,29858.1699
13.06.2018 23:30:00.000 GMT+0430,1.17722,1.18008,1.17722,1.17902,23742.8398
14.06.2018 00:30:00.000 GMT+0430,1.17901,1.17936,1.17857,1.17911,5197.6699
14.06.2018 01:30:00.000 GMT+0430,1.17910,1.17941,1.17870,1.17938,5882.9702
14.06.2018 02:30:00.000 GMT+0430,1.17935,1.18026,1.17918,1.17989,4033.9299
14.06.2018 03:30:00.000 GMT+0430,1.17988,1.18047,1.17953,1.18032,4193.6099
14.06.2018 04:30:00.000 GMT+0430,1.18030,1.18036,1.17921,1.17955,6292.4902
14.06.2018 05:30:00.000 GMT+0430,1.17954,1.18004,1.17899,1.17977,7196.5298
14.06.2018 06:30:00.000 GMT+0430,1.17977,1.17987,1.17895,1.17981,5082.8701
14.06.2018 07:30:00.000 GMT+0430,1.17983,1.18026,1.17949,1.18013,5216.77
14.06.2018 08:30:00.000 GMT+0430,1.18012,1.18060,1.18009,1.18040,3585.9399
14.06.2018 09:30:00.000 GMT+0430,1.18039,1.18107,1.18000,1.18028,7054.6099
14.06.2018 10:30:00.000 GMT+0430,1.18027,1.18166,1.17978,1.18141,10658.6797
14.06.2018 11:30:00.000 GMT+0430,1.18141,1.18197,1.18070,1.18176,11199.29
14.06.2018 12:30:00.000 GMT+0430,1.18176,1.18275,1.18131,1.18254,12591.0303
14.06.2018 13:30:00.000 GMT+0430,1.18255,1.18259,1.18142,1.18245,12729.6904
14.06.2018 14:30:00.000 GMT+0430,1.18246,1.18309,1.18201,1.18244,9860.6504
14.06.2018 15:30:00.000 GMT+0430,1.18246,1.18516,1.17385,1.17385,17551.5898
14.06.2018 16:30:00.000 GMT+0430,1.17385,1.17437,1.16847,1.16882,32351.2891
14.06.2018 17:30:00.000 GMT+0430,1.16883,1.16883,1.16520,1.16520,25982.3105
14.06.2018 18:30:00.000 GMT+0430,1.16521,1.16584,1.16191,1.16515,22232.2793
14.06.2018 19:30:00.000 GMT+0430,1.16513,1.16522,1.16284,1.16321,18043.1504
14.06.2018 20:30:00.000 GMT+0430,1.16322,1.16472,1.16181,1.16336,17013.3809
14.06.2018 21:30:00.000 GMT+0430,1.16334,1.16410,1.16010,1.16046,15161.4199
14.06.2018 22:30:00.000 GMT+0430,1.16046,1.16089,1.15900,1.15914,14215.7402
14.06.2018 23:30:00.000 GMT+0430,1.15913,1.16002,1.15845,1.15857,12860.4502
15.06.2018 00:30:00.000 GMT+0430,1.15858,1.15908,1.15628,1.15679,7358.7998
15.06.2018 01:30:00.000 GMT+0430,1.15679,1.15747,1.15644,1.15747,3858.96
15.06.2018 02:30:00.000 GMT+0430,1.15749,1.15846,1.15746,1.15834,3956.6101
15.06.2018 03:30:00.000 GMT+0430,1.15834,1.15841,1.15607,1.15633,6721.7598
15.06.2018 04:30:00.000 GMT+0430,1.15629,1.15680,1.15552,1.15591,8322.7002
15.06.2018 05:30:00.000 GMT+0430,1.15592,1.15701,1.15591,1.15690,7023.9102
15.06.2018 06:30:00.000 GMT+0430,1.15689,1.15698,1.15620,1.15661,5284.52
15.06.2018 07:30:00.000 GMT+0430,1.15661,1.15676,1.15614,1.15641,5421.1602
15.06.2018 08:30:00.000 GMT+0430,1.15639,1.15704,1.15639,1.15704,4153
15.06.2018 09:30:00.000 GMT+0430,1.15704,1.15756,1.15594,1.15615,6826.5898
15.06.2018 10:30:00.000 GMT+0430,1.15616,1.15718,1.15464,1.15687,15611.9697
15.06.2018 11:30:00.000 GMT+0430,1.15687,1.15923,1.15432,1.15894,19850.4297
15.06.2018 12:30:00.000 GMT+0430,1.15894,1.16001,1.15835,1.15921,15844.1201
15.06.2018 13:30:00.000 GMT+0430,1.15926,1.16153,1.15862,1.16027,16604.5605
15.06.2018 14:30:00.000 GMT+0430,1.16028,1.16065,1.15592,1.15946,18134.9805
15.06.2018 15:30:00.000 GMT+0430,1.15946,1.15996,1.15818,1.15880,12984.6201
15.06.2018 16:30:00.000 GMT+0430,1.15880,1.16110,1.15846,1.16031,15681.3096
15.06.2018 17:30:00.000 GMT+0430,1.16032,1.16263,1.15972,1.15985,19372.1406
15.06.2018 18:30:00.000 GMT+0430,1.15988,1.16269,1.15964,1.16177,18442.9004
15.06.2018 19:30:00.000 GMT+0430,1.16177,1.16267,1.16079,1.16154,15854.5703
15.06.2018 20:30:00.000 GMT+0430,1.16154,1.16179,1.16017,1.16051,11943.5596
15.06.2018 21:30:00.000 GMT+0430,1.16051,1.16106,1.16001,1.16103,8770.96
15.06.2018 22:30:00.000 GMT+0430,1.16104,1.16147,1.16057,1.16059,8906.5098
15.06.2018 23:30:00.000 GMT+0430,1.16058,1.16143,1.16039,1.16113,9321.1201
16.06.2018 00:30:00.000 GMT+0430,1.16114,1.16114,1.16049,1.16059,4735.5698
16.06.2018 01:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 02:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 03:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 04:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 05:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 06:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 07:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 08:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 09:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 10:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 11:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 12:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 13:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 14:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 15:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 16:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 17:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 18:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 19:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 20:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 21:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 22:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
16.06.2018 23:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 00:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 01:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 02:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 03:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 04:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 05:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 06:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 07:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 08:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 09:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 10:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 11:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 12:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 13:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 14:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 15:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 16:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 17:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 18:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 19:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 20:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 21:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 22:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 23:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
18.06.2018 00:30:00.000 GMT+0430,1.16059,1.16059,1.16059,1.16059,0
18.06.2018 01:30:00.000 GMT+0430,1.15874,1.16020,1.15860,1.15945,3370.51
18.06.2018 02:30:00.000 GMT+0430,1.15950,1.15959,1.15934,1.15947,2934.6101
18.06.2018 03:30:00.000 GMT+0430,1.15947,1.15969,1.15905,1.15930,2687.3101
18.06.2018 04:30:00.000 GMT+0430,1.15930,1.15948,1.15771,1.15776,7102.3398
18.06.2018 05:30:00.000 GMT+0430,1.15776,1.15885,1.15760,1.15885,5219.8101
18.06.2018 06:30:00.000 GMT+0430,1.15885,1.15890,1.15835,1.15872,5311.4702
18.06.2018 07:30:00.000 GMT+0430,1.15872,1.15935,1.15869,1.15904,4206.3701
18.06.2018 08:30:00.000 GMT+0430,1.15905,1.15940,1.15879,1.15909,4249.1802
18.06.2018 09:30:00.000 GMT+0430,1.15909,1.15984,1.15909,1.15928,4819.3301
18.06.2018 10:30:00.000 GMT+0430,1.15928,1.15974,1.15742,1.15743,11830.75
18.06.2018 11:30:00.000 GMT+0430,1.15741,1.15795,1.15653,1.15728,15949.29
18.06.2018 12:30:00.000 GMT+0430,1.15725,1.15912,1.15702,1.15898,13085.9902
18.06.2018 13:30:00.000 GMT+0430,1.15899,1.16106,1.15891,1.15974,12719.9805
18.06.2018 14:30:00.000 GMT+0430,1.15974,1.16196,1.15945,1.16185,11802.3398
18.06.2018 15:30:00.000 GMT+0430,1.16185,1.16242,1.16101,1.16107,13104.6201
18.06.2018 16:30:00.000 GMT+0430,1.16106,1.16199,1.16039,1.16052,14168.7002
18.06.2018 17:30:00.000 GMT+0430,1.16052,1.16085,1.15953,1.16043,14389.25
18.06.2018 18:30:00.000 GMT+0430,1.16042,1.16201,1.15973,1.16119,15452.29
18.06.2018 19:30:00.000 GMT+0430,1.16117,1.16173,1.16044,1.16053,13554.96
18.06.2018 20:30:00.000 GMT+0430,1.16054,1.16095,1.16012,1.16046,8644.3096
18.06.2018 21:30:00.000 GMT+0430,1.16048,1.16148,1.16027,1.16138,7554.29
18.06.2018 22:30:00.000 GMT+0430,1.16137,1.16214,1.16117,1.16146,7551.7598
18.06.2018 23:30:00.000 GMT+0430,1.16149,1.16200,1.16139,1.16165,6466.6602
19.06.2018 00:30:00.000 GMT+0430,1.16162,1.16238,1.16145,1.16221,4235.7002
19.06.2018 01:30:00.000 GMT+0430,1.16224,1.16232,1.16186,1.16211,4224.2002
19.06.2018 02:30:00.000 GMT+0430,1.16209,1.16244,1.16200,1.16212,3480.1699
19.06.2018 03:30:00.000 GMT+0430,1.16212,1.16410,1.16209,1.16298,6762.6602
19.06.2018 04:30:00.000 GMT+0430,1.16297,1.16355,1.16257,1.16342,9331.2998
19.06.2018 05:30:00.000 GMT+0430,1.16341,1.16406,1.16284,1.16362,7868.46
19.06.2018 06:30:00.000 GMT+0430,1.16361,1.16396,1.16311,1.16318,6277.3599
19.06.2018 07:30:00.000 GMT+0430,1.16317,1.16445,1.16312,1.16403,6487.98
19.06.2018 08:30:00.000 GMT+0430,1.16403,1.16403,1.16240,1.16272,6359.29
19.06.2018 09:30:00.000 GMT+0430,1.16273,1.16335,1.16189,1.16213,8457.5
19.06.2018 10:30:00.000 GMT+0430,1.16213,1.16241,1.15817,1.15832,16408.9707
19.06.2018 11:30:00.000 GMT+0430,1.15831,1.15908,1.15710,1.15806,17656.5195
19.06.2018 12:30:00.000 GMT+0430,1.15807,1.15975,1.15418,1.15539,22934.9395
19.06.2018 13:30:00.000 GMT+0430,1.15538,1.15599,1.15307,1.15513,17316.4902
19.06.2018 14:30:00.000 GMT+0430,1.15510,1.15600,1.15432,1.15522,14947.0898
19.06.2018 15:30:00.000 GMT+0430,1.15522,1.15530,1.15397,1.15447,16722.8691
19.06.2018 16:30:00.000 GMT+0430,1.15450,1.15629,1.15335,1.15544,19643.0703
19.06.2018 17:30:00.000 GMT+0430,1.15546,1.15667,1.15504,1.15611,19295.75
19.06.2018 18:30:00.000 GMT+0430,1.15608,1.15726,1.15556,1.15650,20618.0391
19.06.2018 19:30:00.000 GMT+0430,1.15650,1.15871,1.15605,1.15779,14476.2998
19.06.2018 20:30:00.000 GMT+0430,1.15780,1.15781,1.15654,1.15700,10936.1104
19.06.2018 21:30:00.000 GMT+0430,1.15700,1.15834,1.15683,1.15727,8188.8599
19.06.2018 22:30:00.000 GMT+0430,1.15727,1.15874,1.15686,1.15743,8462.1396
19.06.2018 23:30:00.000 GMT+0430,1.15743,1.15809,1.15707,1.15808,7592.6899
20.06.2018 00:30:00.000 GMT+0430,1.15807,1.15938,1.15797,1.15883,4822.0898
20.06.2018 01:30:00.000 GMT+0430,1.15886,1.15892,1.15834,1.15847,3052.46
20.06.2018 02:30:00.000 GMT+0430,1.15854,1.15891,1.15841,1.15885,2025.78
20.06.2018 03:30:00.000 GMT+0430,1.15885,1.15954,1.15874,1.15881,4054.4199
20.06.2018 04:30:00.000 GMT+0430,1.15882,1.15891,1.15758,1.15759,6843.9302
20.06.2018 05:30:00.000 GMT+0430,1.15759,1.15867,1.15730,1.15816,8517.6104
20.06.2018 06:30:00.000 GMT+0430,1.15816,1.15882,1.15772,1.15807,6738.6299
20.06.2018 07:30:00.000 GMT+0430,1.15807,1.15814,1.15711,1.15746,5362.6201
20.06.2018 08:30:00.000 GMT+0430,1.15748,1.15748,1.15676,1.15702,4202.9399
20.06.2018 09:30:00.000 GMT+0430,1.15702,1.15789,1.15670,1.15725,7304.52
20.06.2018 10:30:00.000 GMT+0430,1.15724,1.15842,1.15635,1.15667,12367.7803
20.06.2018 11:30:00.000 GMT+0430,1.15666,1.15926,1.15629,1.15767,14922.1299
20.06.2018 12:30:00.000 GMT+0430,1.15767,1.15767,1.15365,1.15572,18382.5
20.06.2018 13:30:00.000 GMT+0430,1.15572,1.15755,1.15561,1.15645,12760.1602
20.06.2018 14:30:00.000 GMT+0430,1.15645,1.15735,1.15568,1.15610,12318.5098
20.06.2018 15:30:00.000 GMT+0430,1.15609,1.15748,1.15572,1.15742,12357.3301
20.06.2018 16:30:00.000 GMT+0430,1.15742,1.15968,1.15698,1.15939,16014.3096
20.06.2018 17:30:00.000 GMT+0430,1.15940,1.15999,1.15761,1.15825,19661.9395
20.06.2018 18:30:00.000 GMT+0430,1.15828,1.15860,1.15663,1.15779,18521.5898
20.06.2018 19:30:00.000 GMT+0430,1.15785,1.15916,1.15737,1.15916,15892.5996
20.06.2018 20:30:00.000 GMT+0430,1.15914,1.15939,1.15855,1.15889,11528.0303
20.06.2018 21:30:00.000 GMT+0430,1.15890,1.15957,1.15850,1.15916,8793.3896
20.06.2018 22:30:00.000 GMT+0430,1.15917,1.15927,1.15776,1.15863,11144.1504
20.06.2018 23:30:00.000 GMT+0430,1.15863,1.15889,1.15797,1.15809,7015.8901
21.06.2018 00:30:00.000 GMT+0430,1.15806,1.15842,1.15703,1.15708,5118.9102
21.06.2018 01:30:00.000 GMT+0430,1.15701,1.15764,1.15695,1.15733,3682.48
21.06.2018 02:30:00.000 GMT+0430,1.15733,1.15770,1.15725,1.15765,2635.71
21.06.2018 03:30:00.000 GMT+0430,1.15766,1.15796,1.15718,1.15773,4416.2002
21.06.2018 04:30:00.000 GMT+0430,1.15774,1.15801,1.15704,1.15766,6263.3198
21.06.2018 05:30:00.000 GMT+0430,1.15765,1.15767,1.15617,1.15672,9210.6104
21.06.2018 06:30:00.000 GMT+0430,1.15672,1.15762,1.15659,1.15670,6335.02
21.06.2018 07:30:00.000 GMT+0430,1.15671,1.15675,1.15577,1.15638,6596.5801
21.06.2018 08:30:00.000 GMT+0430,1.15638,1.15650,1.15566,1.15622,4912.02
21.06.2018 09:30:00.000 GMT+0430,1.15622,1.15636,1.15539,1.15601,6783.3301
21.06.2018 10:30:00.000 GMT+0430,1.15601,1.15606,1.15400,1.15407,16775.2109
21.06.2018 11:30:00.000 GMT+0430,1.15406,1.15667,1.15351,1.15650,19180.9395
21.06.2018 12:30:00.000 GMT+0430,1.15648,1.15677,1.15171,1.15192,23932.3809
21.06.2018 13:30:00.000 GMT+0430,1.15191,1.15284,1.15082,1.15201,18993.7402
21.06.2018 14:30:00.000 GMT+0430,1.15202,1.15418,1.15154,1.15381,14343.8799
21.06.2018 15:30:00.000 GMT+0430,1.15383,1.15475,1.15290,1.15430,17338.0898
21.06.2018 16:30:00.000 GMT+0430,1.15431,1.16107,1.15320,1.15890,21736.3398
21.06.2018 17:30:00.000 GMT+0430,1.15891,1.16014,1.15822,1.15863,20210.8301
21.06.2018 18:30:00.000 GMT+0430,1.15861,1.16334,1.15751,1.16068,23159.1992
21.06.2018 19:30:00.000 GMT+0430,1.16067,1.16126,1.15976,1.15997,14740.9297
21.06.2018 20:30:00.000 GMT+0430,1.15997,1.16076,1.15950,1.16071,10635.6299
21.06.2018 21:30:00.000 GMT+0430,1.16070,1.16170,1.16059,1.16147,9218.7402
21.06.2018 22:30:00.000 GMT+0430,1.16146,1.16283,1.16140,1.16229,11133.1396
21.06.2018 23:30:00.000 GMT+0430,1.16229,1.16235,1.16117,1.16118,8914.1904
22.06.2018 00:30:00.000 GMT+0430,1.16116,1.16136,1.16025,1.16032,4887.3701
22.06.2018 01:30:00.000 GMT+0430,1.16023,1.16091,1.15984,1.16076,5981.1602
22.06.2018 02:30:00.000 GMT+0430,1.16078,1.16098,1.16030,1.16095,3458.4199
22.06.2018 03:30:00.000 GMT+0430,1.16095,1.16098,1.16032,1.16043,4424.02
22.06.2018 04:30:00.000 GMT+0430,1.16043,1.16176,1.16043,1.16116,8064.2002
22.06.2018 05:30:00.000 GMT+0430,1.16117,1.16128,1.16008,1.16008,7319.23
22.06.2018 06:30:00.000 GMT+0430,1.16006,1.16069,1.16005,1.16053,6240.0498
22.06.2018 07:30:00.000 GMT+0430,1.16052,1.16152,1.16042,1.16131,6209.4702
22.06.2018 08:30:00.000 GMT+0430,1.16132,1.16152,1.16085,1.16137,4261.8999
22.06.2018 09:30:00.000 GMT+0430,1.16137,1.16381,1.16136,1.16326,9481.4902
22.06.2018 10:30:00.000 GMT+0430,1.16323,1.16410,1.16245,1.16367,15810.1504
22.06.2018 11:30:00.000 GMT+0430,1.16382,1.16735,1.16382,1.16513,19496.6191
22.06.2018 12:30:00.000 GMT+0430,1.16511,1.16710,1.16411,1.16691,18155.2207
22.06.2018 13:30:00.000 GMT+0430,1.16691,1.16749,1.16573,1.16583,17214.4395
22.06.2018 14:30:00.000 GMT+0430,1.16583,1.16589,1.16320,1.16431,18442.5898
22.06.2018 15:30:00.000 GMT+0430,1.16430,1.16528,1.16348,1.16422,13149.0996
22.06.2018 16:30:00.000 GMT+0430,1.16406,1.16562,1.16397,1.16537,13858.1299
22.06.2018 17:30:00.000 GMT+0430,1.16540,1.16662,1.16428,1.16500,19449.0703
22.06.2018 18:30:00.000 GMT+0430,1.16502,1.16545,1.16175,1.16376,19413.7207
22.06.2018 19:30:00.000 GMT+0430,1.16381,1.16401,1.16294,1.16295,13043.1104
22.06.2018 20:30:00.000 GMT+0430,1.16296,1.16522,1.16292,1.16476,10240.2002
